# build=c162833edc6059a2e5122e3a8e8dfb0a46a3e9f3 driver=Tries/response-curve-matrix/model/harness/drive.py cell=D-L scale=coarse date=2026-09-07 k=1.000000e-02 rate=None path=static
# push driver: sp-loadcontrol — the fork's own idiom (`Ladruno_files/testbed/hypo_bearing/bearing_backbone.py`, `sanisand_tau0_band.py`): `loadConst -time uz0` at the S4 settlement datum, a `Linear` series, `sp <platen node> 3 1.0`, and `integrator LoadControl -ds` a step on the SP platen.  PSEUDO-TIME IS THE SETTLEMENT, so `ops_Dt` is d(s) — positive, monotone, and smaller under subdivision rather than turned round — which is the clock ADR 92 D2's default `-implexDt pseudo` is correct on, and which leaves the D2 sign-change guard live as a limit-point detector.
# `time` on this curve is PSEUDO-TIME AND PSEUDO-TIME IS THE SETTLEMENT: it is a metre, it starts at the S4 datum uz0 and it walks down by ds a step, so s_m = uz0 - time exactly.  It is NOT a load factor and NOT a second.  `Q_check_kN` is the summed PLATEN reaction, not `getTime()`; `Q_kN` is the base-reaction difference and is unchanged in meaning from every other leg
# integrator: newton   ladder=strict   element=LadrunoBrick   rungs=Newton:25:x1.0|NewtonLineSearch:40:x1.0   `relaxed` is the index of the rung that carried the step
# tangent: TanType 2 -- 2 = mCep_Consistent, the CONSISTENT (algorithmic) tangent -- unsymmetric under non-associated flow, which is why `system Pardiso` at its default unsymmetric mtype 11 is the declared solver
# test: NormUnbalance declared 1e-05, absolute 5.997400e-02 -- RELATIVE to the model's own weight: 1e-05 x W_ref = 5.997400e-02 kN, with W_ref = 5997.4000 kN (gamma' * V on the ndf-3 twin + surcharge 700.0000 kN).  The same relative number is the same physical requirement on every mesh of the refinement sequence, which is the whole reason it is declared this way (ADR 90 section 1.2.2)
# stress update: IMPL-EX (`-implex` -implexControl 0.1 0.01 -maxSubsteps 20000).  Every global iteration sees a LINEAR EXTRAPOLATION from the last committed step; the true substepped return runs ONCE, at commitState, and the committed state is always the implicit one.  dt source: `pseudo` (the fork's default, ADR 92 D2)
# READ THIS BEFORE QUOTING A LIMIT POINT off this curve: it satisfies equilibrium with the EXTRAPOLATED stress, not the implicit one, so a peak, plateau or capacity here IS NOT EVIDENCE ON ITS OWN.  Confirm it on the implicit material, over the OVERLAP ONLY (two arms disagreeing past where the implicit run reaches proves nothing either way), and quote `implex_err_max` beside the verdict.  IMPL-EX is a REGULARIZER whose parameter is the STEP SIZE and which carries NO LENGTH, so no band width and no post-peak branch off this curve is mesh-independent (guide sect. 8 and What it does not do)
# implex_err_max = max |implexError| over EVERY SANISAND Gauss point at that row's commit -- a true max, not a sample, because the point about to be wrong is the one under the footing edge
# residual pressure: -Presidual 1.01 kPa on EVERY `LadrunoSANISAND` tag of this leg -- THE VANILLA TWIN: 1.01 kPa is vanilla `ManzariDafalias`'s own hardcoded 1.0e-2 * P_atm (ManzariDafalias.cpp:836), measured bit-identical to vanilla over 400 rows at G1, so this is vanilla's soil reached through the class that carries `-implex`.  -Pmin 0.0101 kPa
# subdivision budget: 80 failed attempts, CUMULATIVE over the whole push and never repaid on a success; ds halves on each and regrows to ds_max after 6 successes, ds_min 6.25e-06 m
# ladder strict: the sheet's KrylovNewton rung at TEN TIMES the declared tolerance is DROPPED, so no state on this curve was committed at a tolerance the leg did not declare.  `relaxed` can only be 0 or 1 here; on a full-ladder curve it can be 2
# element: the DRAINED ndf-3 `LadrunoBrick` TWIN — the same mesh, the same material and the same footing with the pressure DOF REMOVED and the buoyant unit weight applied directly as -b 0 0 -9.81 (a FORCE PER UNIT VOLUME).  `p_min_kPa` is NaN on every row BY CONSTRUCTION; the cavitation detector and the far-field pore-pressure gate are SKIPPED with a reason, and the base-reaction gate is recomputed at gamma'*V
# ring point: element tag 4047 at centroid (+1.250, +0.250, -0.250) m, Gauss point 5 of 8 at (+1.1057, +0.1057, -0.1057) m.  top element row (max centroid z), first centroid outboard of the measured footprint x_max, smallest y; Gauss point nearest small x, small y, large z.  S8g: the band is one element wide in the row that owns the free surface and its peak sits at the first element wholly outside the loaded region
# ring_clamp_fired = implexDetail[3], the p_min clamp inside the EXTRAPOLATED update on this step at that one point; ring_clamp_count = implexDetail[4], the same clamp's cumulative count; ring_ref_* = the four implexRefusals slots (total, D2 pseudo-time sign change, past -implexControl, companion hit -maxSubsteps).  THE LEDGER IS PROCESS-WIDE and the clamp census is ONE POINT: a rise in the ledger on a step where this clamp fired is evidence about this point, and a rise on a step where it did not is evidence that the refusal was somewhere else
step,time,s_m,s_over_B,Q_kN,k_norm,k_norm_firststep,Q_check_kN,Rz_base_kN,p_min_kPa,ds_m,relaxed,cum_iter,wall_s,implex_err_max,ring_clamp_fired,ring_clamp_count,ring_ref_total,ring_ref_sign_change,ring_ref_control,ring_ref_companion
108,-0.00721520673,0.0061,0.00406666667,314.079288,0.927371932,0.522788996,314.082021,6311.47929,nan,0.0001,0,247,251.186612,0.000489486737,0,0,1152,0,1152,0
109,-0.00731520673,0.0062,0.00413333333,318.651008,0.92578118,0.521892239,318.653677,6316.05101,nan,0.0001,0,249,253.915902,0.000448506404,0,0,1152,0,1152,0
110,-0.00741520673,0.0063,0.0042,323.21715,0.924212518,0.521007935,323.219778,6320.61715,nan,0.0001,0,253,259.487815,0.000403713956,0,0,1412,0,1412,0
111,-0.00751520673,0.0064,0.00426666667,327.777946,0.922667074,0.520136719,327.780529,6325.17795,nan,0.0001,0,255,262.234631,0.000376807311,0,0,1412,0,1412,0
112,-0.00761520673,0.0065,0.00433333333,332.333474,0.921145728,0.519279088,332.336,6329.73347,nan,0.0001,0,257,264.958276,0.000365929729,0,0,1412,0,1412,0
113,-0.00771520673,0.0066,0.0044,336.884116,0.919649205,0.51843545,336.886594,6334.28412,nan,0.0001,0,259,267.6926,0.000339427235,0,0,1412,0,1412,0
114,-0.00781520673,0.0067,0.00446666667,341.429794,0.918177998,0.517606084,341.432234,6338.82979,nan,0.0001,0,261,270.411828,0.000330584875,0,0,1412,0,1412,0
115,-0.00791520673,0.0068,0.00453333333,345.970608,0.916732439,0.516791176,345.973031,6343.37061,nan,0.0001,0,263,273.147719,0.00032233776,0,0,1412,0,1412,0
116,-0.00801520673,0.0069,0.0046,350.506513,0.915312685,0.515990816,350.508899,6347.90651,nan,0.0001,0,267,278.792372,0.000331782847,0,0,1666,0,1666,0
117,-0.00811520673,0.007,0.00466666667,355.038127,0.913918865,0.515205075,355.040473,6352.43813,nan,0.0001,0,269,281.507385,0.000314882786,0,0,1666,0,1666,0
118,-0.00821520673,0.0071,0.00473333333,359.565608,0.912551001,0.514433967,359.567938,6356.96561,nan,0.0001,0,271,284.227615,0.000327411131,0,0,1666,0,1666,0
119,-0.00831520673,0.0072,0.0048,364.08923,0.911209046,0.513677465,364.091515,6361.48923,nan,0.0001,0,273,286.961101,0.000337185807,0,0,1666,0,1666,0
120,-0.00841520673,0.0073,0.00486666667,368.609022,0.909892853,0.512935485,368.611285,6366.00902,nan,0.0001,0,275,289.683536,0.000349521273,0,0,1666,0,1666,0
121,-0.00851520673,0.0074,0.00493333333,373.125545,0.908602277,0.512207946,373.127799,6370.52554,nan,0.0001,0,277,292.426452,0.000361395321,0,0,1666,0,1666,0
122,-0.00861520673,0.0075,0.005,377.638682,0.907337069,0.511494708,377.640927,6375.03868,nan,0.0001,0,281,298.078396,0.000372337867,0,0,1902,0,1902,0
123,-0.00871520673,0.0076,0.00506666667,382.148973,0.906096992,0.510795637,382.151159,6379.54897,nan,0.0001,0,283,301.402872,0.000388833091,0,0,1902,0,1902,0
124,-0.00881520673,0.0077,0.00513333333,386.656295,0.904881725,0.510110553,386.65848,6384.0563,nan,0.0001,0,285,304.127327,0.000423029985,0,0,1902,0,1902,0
125,-0.00891520673,0.0078,0.0052,391.160728,0.903690905,0.50943925,391.162874,6388.56073,nan,0.0001,0,287,306.851298,0.000430675432,0,0,1902,0,1902,0
126,-0.00901520673,0.0079,0.00526666667,395.662931,0.902524216,0.50878155,395.66506,6393.06293,nan,0.0001,0,289,309.624244,0.000404775331,0,0,1902,0,1902,0
127,-0.00911520673,0.008,0.00533333333,400.162593,0.901381253,0.508137226,400.164676,6397.56259,nan,0.0001,0,291,312.355091,0.000399735995,0,0,1902,0,1902,0
128,-0.00921520673,0.0081,0.0054,404.659527,0.900261552,0.507506015,404.661621,6402.05953,nan,0.0001,0,295,318.009481,0.00040402322,0,0,2138,0,2138,0
129,-0.00931520673,0.0082,0.00546666667,409.153976,0.899164653,0.506887658,409.156015,6406.55398,nan,0.0001,0,297,320.741319,0.000429807375,0,0,2138,0,2138,0
130,-0.00941520673,0.0083,0.00553333333,413.646239,0.898090118,0.506281908,413.648258,6411.04624,nan,0.0001,0,299,323.482001,0.00039643875,0,0,2138,0,2138,0
131,-0.00951520673,0.0084,0.0056,418.135677,0.897037402,0.505688459,418.137652,6415.53568,nan,0.0001,0,301,326.213647,0.000387440286,0,0,2138,0,2138,0
132,-0.00961520673,0.0085,0.00566666667,422.623601,0.896006121,0.505107093,422.625566,6420.0236,nan,0.0001,0,303,328.951602,0.000383468483,0,0,2138,0,2138,0
133,-0.00971520673,0.0086,0.00573333333,427.108025,0.894995623,0.504537444,427.109944,6424.50802,nan,0.0001,0,305,331.696133,0.000370532456,0,0,2138,0,2138,0
134,-0.00981520673,0.0087,0.0058,431.590303,0.894005431,0.503979241,431.59217,6428.9903,nan,0.0001,0,309,337.327426,0.000369065739,0,0,2374,0,2374,0
135,-0.00991520673,0.0088,0.00586666667,436.069586,0.893034961,0.503432156,436.071403,6433.46959,nan,0.0001,0,311,340.083283,0.000352950107,0,0,2374,0,2374,0
136,-0.0100152067,0.0089,0.00593333333,440.54656,0.892083713,0.502895907,440.548402,6437.94656,nan,0.0001,0,313,342.81765,0.000348415741,0,0,2374,0,2374,0
137,-0.0101152067,0.009,0.006,445.021186,0.891151187,0.502370213,445.022964,6442.42119,nan,0.0001,0,315,345.583932,0.000338198851,0,0,2374,0,2374,0
138,-0.0102152067,0.0091,0.00606666667,449.492834,0.890236814,0.501854752,449.49459,6446.89283,nan,0.0001,0,317,348.33139,0.000333922128,0,0,2374,0,2374,0
139,-0.0103152067,0.0092,0.00613333333,453.961946,0.889340085,0.501349237,453.963651,6451.36195,nan,0.0001,0,319,351.094782,0.000341394997,0,0,2374,0,2374,0
140,-0.0104152067,0.0093,0.0062,458.428284,0.888460476,0.500853374,458.429998,6455.82828,nan,0.0001,0,323,356.723944,0.000333639893,0,0,2610,0,2610,0
141,-0.0105152067,0.0094,0.00626666667,462.892475,0.887597537,0.500366907,462.894153,6460.29248,nan,0.0001,0,325,359.502904,0.000325259523,0,0,2610,0,2610,0
142,-0.0106152067,0.0095,0.00633333333,467.353857,0.886750755,0.49988955,467.355521,6464.75386,nan,0.0001,0,327,362.242903,0.000324041131,0,0,2610,0,2610,0
143,-0.0107152067,0.0096,0.0064,471.81313,0.885919704,0.49942106,471.814766,6469.21313,nan,0.0001,0,329,365.004697,0.000321430429,0,0,2610,0,2610,0
144,-0.0108152067,0.0097,0.00646666667,476.270054,0.885103936,0.498961186,476.271672,6473.67005,nan,0.0001,0,331,367.750358,0.000316895646,0,0,2610,0,2610,0
145,-0.0109152067,0.0098,0.00653333333,480.724603,0.884303015,0.498509681,480.726177,6478.1246,nan,0.0001,0,333,370.492324,0.000308237195,0,0,2610,0,2610,0
146,-0.0110152067,0.0099,0.0066,485.177073,0.883516539,0.49806632,485.178656,6482.57707,nan,0.0001,0,337,376.161681,0.000300156111,0,0,2846,0,2846,0
147,-0.0111152067,0.01,0.00666666667,489.627258,0.882744098,0.49763087,489.628783,6487.02726,nan,0.0001,0,339,378.924099,0.00029852028,0,0,2846,0,2846,0
148,-0.0112152067,0.0101,0.00673333333,494.075446,0.881985316,0.49720312,494.076994,6491.47545,nan,0.0001,0,341,381.689492,0.000352861169,0,0,2846,0,2846,0
149,-0.0113152067,0.0102,0.0068,498.521542,0.881239817,0.496782859,498.523034,6495.92154,nan,0.0001,0,343,384.438672,0.00029444779,0,0,2846,0,2846,0
150,-0.0114152067,0.0103,0.00686666667,502.96586,0.88050726,0.496369894,502.967364,6500.36586,nan,0.0001,0,345,387.194726,0.000359983657,0,0,2846,0,2846,0
151,-0.0115152067,0.0104,0.00693333333,507.408354,0.87978731,0.495964034,507.409847,6504.80835,nan,0.0001,0,347,389.956507,0.000299592685,0,0,2846,0,2846,0
152,-0.0116152067,0.0105,0.007,511.849262,0.879079654,0.495565106,511.850734,6509.24926,nan,0.0001,0,351,395.607315,0.000282211787,0,0,3070,0,3070,0
153,-0.0117152067,0.0106,0.00706666667,516.287899,0.878383932,0.495172906,516.289342,6513.6879,nan,0.0001,0,353,398.37387,0.000277827926,0,0,3070,0,3070,0
154,-0.0118152067,0.0107,0.00713333333,520.725,0.877699853,0.494787269,520.726444,6518.125,nan,0.0001,0,355,401.139057,0.000284713815,0,0,3070,0,3070,0
155,-0.0119152067,0.0108,0.0072,525.160282,0.87702711,0.494408022,525.161688,6522.56028,nan,0.0001,0,357,403.887178,0.000316175088,0,0,3070,0,3070,0
156,-0.0120152067,0.0109,0.00726666667,529.593923,0.876365415,0.494035004,529.595315,6526.99392,nan,0.0001,0,359,406.637479,0.000338177296,0,0,3070,0,3070,0
157,-0.0121152067,0.011,0.00733333333,534.025744,0.875714475,0.493668048,534.027082,6531.42574,nan,0.0001,0,361,409.390134,0.000294699328,0,0,3070,0,3070,0
158,-0.0122152067,0.0111,0.0074,538.456184,0.875074037,0.493307013,538.457545,6535.85618,nan,0.0001,0,365,415.080018,0.000299634495,0,0,3286,0,3286,0
159,-0.0123152067,0.0112,0.00746666667,542.884981,0.874443833,0.492951747,542.886342,6540.28498,nan,0.0001,0,367,417.853805,0.000322826834,0,0,3286,0,3286,0
160,-0.0124152067,0.0113,0.00753333333,547.31196,0.873823589,0.492602096,547.313275,6544.71196,nan,0.0001,0,369,420.610947,0.000328201668,0,0,3286,0,3286,0
161,-0.0125152067,0.0114,0.0076,551.737523,0.873213067,0.492257925,551.73882,6549.13752,nan,0.0001,0,371,423.36885,0.000315280921,0,0,3286,0,3286,0
162,-0.0126152067,0.0115,0.00766666667,556.160865,0.87261198,0.491919073,556.162156,6553.56086,nan,0.0001,0,373,426.171302,0.000302847181,0,0,3286,0,3286,0
163,-0.0127152067,0.0116,0.00773333333,560.582846,0.872020107,0.491585415,560.584135,6557.98285,nan,0.0001,0,375,428.936401,0.000328743343,0,0,3286,0,3286,0
164,-0.0128152067,0.0117,0.0078,565.003174,0.871437212,0.49125682,565.004399,6562.40317,nan,0.0001,0,379,434.605314,0.000297159992,0,0,3494,0,3494,0
165,-0.0129152067,0.0118,0.00786666667,569.42201,0.870863079,0.490933162,569.423235,6566.82201,nan,0.0001,0,381,437.405558,0.000324271071,0,0,3494,0,3494,0
166,-0.0130152067,0.0119,0.00793333333,573.839065,0.870297475,0.490614314,573.840289,6571.23906,nan,0.0001,0,383,440.165583,0.00029856938,0,0,3494,0,3494,0
167,-0.0131152067,0.012,0.008,578.254514,0.869740187,0.490300153,578.255722,6575.65451,nan,0.0001,0,385,442.960211,0.000302809114,0,0,3494,0,3494,0
168,-0.0132152067,0.0121,0.00806666667,582.668147,0.869190994,0.489990555,582.669344,6580.06815,nan,0.0001,0,387,445.732887,0.000287982062,0,0,3494,0,3494,0
169,-0.0133152067,0.0122,0.00813333333,587.080235,0.868649698,0.489685409,587.081382,6584.48024,nan,0.0001,0,389,448.50384,0.000280719423,0,0,3494,0,3494,0
170,-0.0134152067,0.0123,0.0082,591.490548,0.868116092,0.489384599,591.49168,6588.89055,nan,0.0001,0,393,454.199506,0.000282719913,0,0,3686,0,3686,0
